"Coefficients d'impôt en pourcentage (%)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20"
"2024.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"Impôt sur le revenu",NA,NA,NA,NA,"Impôt sur la fortune",NA,NA,NA,NA,"Bénéfice",NA,NA,"Capital",NA,NA
"Canton-Id","Canton","OFS-Id","Commune","Canton","Commune","Église réformée","Église catholique-romaine","Église catholique-chrétienne","Canton","Commune","Église réformée","Église catholique-romaine","Église catholique-chrétienne","Canton","Commune","Église","Canton","Commune","Église"
"9.0","ZG","1706.0","Oberägeri","82.0","57.0","7.5","10.0","0.0","82.0","57.0","7.5","10.0","0.0","82.0","57.0","9.546999999999999","82.0","57.0","9.546999999999999"
"9.0","ZG","1707.0","Risch","82.0","55.0","7.5","8.0","0.0","82.0","55.0","7.5","8.0","0.0","82.0","55.0","7.906","82.0","55.0","7.906"
"9.0","ZG","1708.0","Steinhausen","82.0","54.0","7.5","9.0","0.0","82.0","54.0","7.5","9.0","0.0","82.0","54.0","8.665000000000001","82.0","54.0","8.665000000000001"
"9.0","ZG","1709.0","Unterägeri","82.0","56.0","7.5","9.0","0.0","82.0","56.0","7.5","9.0","0.0","82.0","56.0","8.679","82.0","56.0","8.679"
"9.0","ZG","1710.0","Walchwil","82.0","53.0","7.5","11.0","0.0","82.0","53.0","7.5","11.0","0.0","82.0","53.0","10.234","82.0","53.0","10.234"
"9.0","ZG","1711.0","Zug","82.0","52.11","7.5","7.0","0.0","82.0","52.11","7.5","7.0","0.0","82.0","52.11","7.1160000000000005","82.0","52.11","7.1160000000000005"
"10.0","FR","2321.0","Attalens","96.0","78.5","10.0","8.0","0.0","100.0","78.5","20.0","8.0","0.0","100.0","78.5","8.477","100.0","78.5","8.477"
"10.0","FR","2061.0","Auboranges","96.0","77.0","10.0","11.0","0.0","100.0","77.0","20.0","15.0","0.0","100.0","48.0","10.0","100.0","48.0","10.0"
"10.0","FR","2173.0","Autigny","96.0","90.0","9.0","8.0","0.0","100.0","90.0","10.0","8.0","0.0","100.0","90.0","8.138","100.0","90.0","8.138"
"10.0","FR","2174.0","Avry","96.0","69.1","9.0","4.5","0.0","100.0","69.1","10.0","15.0","0.0","100.0","69.1","8.25","100.0","69.1","10.0"
"10.0","FR","2162.0","Bas-Intyamon","96.0","83.2","9.0","9.5","0.0","100.0","83.2","20.0","20.0","0.0","100.0","83.2","9.953000000000001","100.0","83.2","10.000000000000002"
"10.0","FR","2175.0","Belfaux","96.0","84.0","9.0","8.0","0.0","100.0","84.0","10.0","15.0","0.0","100.0","84.0","8.173","100.0","84.0","10.0"
"10.0","FR","2053.0","Belmont-Broye","96.0","78.0","9.0","7.5","0.0","100.0","78.0","20.0","7.5","0.0","100.0","78.0","0.0","100.0","78.0","0.0"
"10.0","FR","2063.0","Billens-Hennens","96.0","95.0","10.0","8.0","0.0","100.0","95.0","20.0","8.0","0.0","100.0","100.0","8.158","100.0","100.0","8.158"
"10.0","FR","2238.0","Bois-d'Amont","96.0","85.0","9.0","8.0","0.0","100.0","85.0","10.0","8.0","0.0","100.0","85.0","8.095","100.0","85.0","8.095"
"10.0","FR","2323.0","Bossonnens","96.0","90.0","10.0","8.0","0.0","100.0","90.0","20.0","8.0","0.0","100.0","90.0","8.435","100.0","90.0","8.435"
"10.0","FR","2123.0","Botterens","96.0","85.0","9.0","10.0","0.0","100.0","85.0","20.0","10.0","0.0","100.0","85.0","9.914","100.0","85.0","10.0"
"10.0","FR","2124.0","Broc","96.0","92.0","9.0","10.0","0.0","100.0","92.0","20.0","20.0","0.0","100.0","92.0","9.951","100.0","92.0","10.0"
"10.0","FR","2292.0","Brünisried","96.0","89.0","11.5","12.0","0.0","100.0","89.0","20.0","20.0","0.0","100.0","89.0","10.0","100.0","89.0","10.0"
"10.0","FR","2125.0","Bulle","96.0","74.3","9.0","4.0","0.0","100.0","74.3","20.0","15.0","0.0","100.0","74.3","4.3500000000000005","100.0","74.3","10.0"
"10.0","FR","2295.0","Bösingen","96.0","76.0","11.5","11.5","0.0","100.0","76.0","20.0","17.0","0.0","100.0","76.0","10.0","100.0","76.0","10.0"
"10.0","FR","2066.0","Chapelle (Glâne)","96.0","85.0","10.0","11.0","0.0","100.0","85.0","20.0","15.0","0.0","100.0","85.0","10.0","100.0","85.0","10.0"
"10.0","FR","2055.0","Cheyres-Châbles","96.0","70.0","9.0","8.5","0.0","100.0","70.0","20.0","11.0","0.0","100.0","70.0","8.699","100.0","70.0","10.001000000000001"
"10.0","FR","2325.0","Châtel-Saint-Denis","96.0","83.6","10.0","6.0","0.0","100.0","83.6","20.0","10.0","0.0","100.0","83.6","6.562","100.0","83.6","10.0"
"10.0","FR","2128.0","Châtel-sur-Montsalvens","96.0","79.5","9.0","8.0","0.0","100.0","79.5","20.0","8.0","0.0","100.0","79.5","8.129","100.0","79.5","8.258"
"10.0","FR","2008.0","Châtillon (FR)","96.0","65.0","9.0","8.5","0.0","100.0","65.0","20.0","11.0","0.0","100.0","87.0","8.765","100.0","87.0","10.0"
"10.0","FR","2068.0","Châtonnaye","96.0","85.0","10.0","10.0","0.0","100.0","85.0","20.0","20.0","0.0","100.0","85.0","10.0","100.0","85.0","10.0"
"10.0","FR","2177.0","Chénens","96.0","91.7","9.0","7.0","0.0","100.0","91.7","10.0","7.0","0.0","100.0","91.7","7.144","100.0","91.7","7.144"
"10.0","FR","2129.0","Corbières","96.0","73.5","9.0","8.0","0.0","100.0","73.5","20.0","8.0","0.0","100.0","77.2","8.052","100.0","77.2","8.104000000000001"
"10.0","FR","2183.0","Corminboeuf","96.0","75.0","9.0","8.0","0.0","100.0","75.0","10.0","15.0","0.0","100.0","75.0","8.191","100.0","75.0","10.0"
"10.0","FR","2186.0","Cottens (FR)","96.0","80.0","9.0","8.0","0.0","100.0","80.0","10.0","20.0","0.0","100.0","93.0","10.0","100.0","93.0","10.0"
"10.0","FR","2250.0","Courgevaux","96.0","76.0","10.0","8.0","0.0","100.0","76.0","10.0","8.0","0.0","100.0","76.0","9.154","100.0","76.0","9.154"
"10.0","FR","2254.0","Courtepin","96.0","85.0","11.5","11.0","0.0","100.0","85.0","11.5","18.0","0.0","100.0","85.0","10.0","100.0","85.0","10.0"
"10.0","FR","2257.0","Cressier (FR)","96.0","68.0","11.5","11.0","0.0","100.0","68.0","11.5","11.0","0.0","100.0","68.0","10.0","100.0","68.0","10.0"
"10.0","FR","2130.0","Crésuz","96.0","67.0","9.0","8.0","0.0","100.0","67.0","20.0","8.0","0.0","100.0","67.0","8.107000000000001","100.0","67.0","8.213000000000001"
"10.0","FR","2011.0","Cugy (FR)","96.0","77.0","9.0","8.5","0.0","100.0","77.0","20.0","11.0","0.0","100.0","77.0","8.866","100.0","77.0","10.0"
"10.0","FR","2051.0","Delley-Portalban","96.0","49.9","9.0","10.0","0.0","100.0","49.9","20.0","10.0","0.0","100.0","49.9","9.596","100.0","49.9","10.001"
"10.0","FR","2293.0","Düdingen","96.0","82.0","10.0","8.0","0.0","100.0","82.0","15.0","10.0","0.0","100.0","82.0","8.348","100.0","82.0","10.000000000000002"
"10.0","FR","2131.0","Echarlens","96.0","70.0","9.0","8.0","0.0","100.0","70.0","20.0","8.0","0.0","100.0","70.0","5.247","100.0","70.0","5.309"
"10.0","FR","2072.0","Ecublens (FR)","96.0","71.0","10.0","11.0","0.0","100.0","71.0","20.0","15.0","0.0","100.0","71.0","10.0","100.0","71.0","10.0"
"10.0","FR","2054.0","Estavayer","96.0","84.0","9.0","8.5","0.0","100.0","84.0","20.0","11.0","0.0","100.0","84.0","8.842","100.0","84.0","10.0"
"10.0","FR","2194.0","Ferpicloz","96.0","55.0","9.0","8.0","0.0","100.0","55.0","10.0","8.0","0.0","100.0","55.0","8.131","100.0","55.0","8.131"
"10.0","FR","2196.0","Fribourg","96.0","80.0","9.0","7.0","0.0","100.0","80.0","10.0","20.0","0.0","100.0","80.0","10.0","100.0","80.0","10.0"
"10.0","FR","2258.0","Fräschels","96.0","75.0","9.5","8.0","0.0","100.0","75.0","9.5","8.0","0.0","100.0","75.0","9.34","100.0","75.0","9.34"
"10.0","FR","2016.0","Fétigny","96.0","86.0","9.0","10.0","0.0","100.0","86.0","20.0","15.0","0.0","100.0","85.6","9.671","100.0","85.6","10.0"
"10.0","FR","2236.0","Gibloux","96.0","82.0","9.0","8.0","0.0","100.0","82.0","10.0","10.0","0.0","100.0","82.0","9.054","100.0","82.0","9.054"
"10.0","FR","2294.0","Giffers","96.0","85.9","11.5","9.0","0.0","100.0","85.9","20.0","9.0","0.0","100.0","85.9","9.096","100.0","85.9","9.096"
"10.0","FR","2197.0","Givisiez","96.0","70.0","9.0","4.0","0.0","100.0","70.0","10.0","15.0","0.0","100.0","70.0","5.485","100.0","70.0","10.0"
"10.0","FR","2022.0","Gletterens","96.0","68.9","9.0","10.0","0.0","100.0","68.9","20.0","10.0","0.0","100.0","68.9","9.33","100.0","68.9","10.0"
"10.0","FR","2134.0","Grandvillard","96.0","80.0","9.0","10.0","0.0","100.0","80.0","20.0","20.0","0.0","100.0","80.0","9.967","100.0","80.0","10.000000000000002"
"10.0","FR","2328.0","Granges (Veveyse)","96.0","89.0","10.0","8.0","0.0","100.0","89.0","20.0","8.0","0.0","100.0","81.0","8.46","100.0","81.0","8.46"
"10.0","FR","2198.0","Granges-Paccot","96.0","67.8","9.0","4.0","0.0","100.0","67.8","10.0","15.0","0.0","100.0","67.8","5.481999999999999","100.0","67.8","10.0"
"10.0","FR","2079.0","Grangettes","96.0","85.0","10.0","10.0","0.0","100.0","85.0","20.0","10.0","0.0","100.0","85.0","8.146","100.0","85.0","8.146"
"10.0","FR","2261.0","Greng","96.0","32.0","10.0","8.0","0.0","100.0","32.0","10.0","8.0","0.0","100.0","32.0","9.38","100.0","32.0","9.38"
"10.0","FR","2200.0","Grolley","96.0","79.0","9.0","10.0","0.0","100.0","79.0","10.0","10.0","0.0","100.0","79.0","10.0","100.0","79.0","10.0"
"10.0","FR","2135.0","Gruyères","96.0","80.0","9.0","8.0","0.0","100.0","80.0","20.0","8.0","0.0","100.0","75.6","8.068","100.0","75.6","8.136000000000001"
"10.0","FR","2262.0","Gurmels","96.0","80.0","11.5","14.0","0.0","100.0","80.0","11.5","20.0","0.0","100.0","80.0","10.0","100.0","80.0","10.0"
"10.0","FR","2121.0","Haut-Intyamon","96.0","97.0","9.0","10.0","0.0","100.0","97.0","20.0","10.0","0.0","100.0","97.0","9.926","100.0","97.0","10.0"
"10.0","FR","2233.0","Hauterive (FR)","96.0","74.0","9.0","7.0","0.0","100.0","74.0","10.0","7.0","0.0","100.0","74.0","8.159","100.0","74.0","8.159"
"10.0","FR","2137.0","Hauteville","96.0","77.7","9.0","8.0","0.0","100.0","77.7","20.0","8.0","0.0","100.0","77.7","8.1","100.0","77.7","8.200000000000001"
"10.0","FR","2296.0","Heitenried","96.0","78.0","10.0","14.0","0.0","100.0","78.0","10.0","14.0","0.0","100.0","78.0","10.0","100.0","78.0","10.0"
"10.0","FR","2138.0","Jaun","96.0","100.0","9.0","15.0","0.0","100.0","100.0","20.0","10.0","0.0","100.0","100.0","5.194999999999999","100.0","100.0","10.0"
"10.0","FR","2265.0","Kerzers","96.0","79.0","9.5","8.0","0.0","100.0","79.0","9.5","8.0","0.0","100.0","79.0","9.207","100.0","79.0","9.207"
"10.0","FR","2266.0","Kleinbösingen","96.0","60.0","11.5","14.0","0.0","100.0","60.0","11.5","20.0","0.0","100.0","60.0","10.0","100.0","60.0","10.0"
"10.0","FR","2234.0","La Brillaz","96.0","87.0","9.0","8.0","0.0","100.0","87.0","10.0","8.0","0.0","100.0","87.0","8.126","100.0","87.0","8.126"
"10.0","FR","2149.0","La Roche","96.0","85.0","9.0","10.0","0.0","100.0","85.0","20.0","10.0","0.0","100.0","100.0","9.957","100.0","100.0","10.0"
"10.0","FR","2235.0","La Sonnaz","96.0","79.0","9.0","8.0","0.0","100.0","79.0","10.0","15.0","0.0","100.0","100.0","8.174","100.0","100.0","10.0"
"10.0","FR","2338.0","La Verrerie","96.0","83.0","10.0","11.0","0.0","100.0","83.0","20.0","10.0","0.0","100.0","83.0","10.0","100.0","83.0","10.0"
"10.0","FR","2067.0","Le Châtelard","96.0","90.0","10.0","12.0","0.0","100.0","90.0","20.0","12.0","0.0","100.0","55.0","8.038","100.0","55.0","8.038"
"10.0","FR","2337.0","Le Flon","96.0","93.8","10.0","10.0","0.0","100.0","93.8","20.0","10.0","0.0","100.0","93.8","10.0","100.0","93.8","10.0"
"10.0","FR","2220.0","Le Mouret","96.0","80.0","9.0","7.0","0.0","100.0","80.0","10.0","19.0","0.0","100.0","80.0","10.0","100.0","80.0","10.0"
"10.0","FR","2145.0","Le Pâquier (FR)","96.0","83.5","9.0","6.0","0.0","100.0","83.5","20.0","6.0","0.0","100.0","79.7","6.268000000000001","100.0","79.7","6.3580000000000005"
"10.0","FR","2050.0","Les Montets","96.0","77.4","9.0","8.5","0.0","100.0","77.4","20.0","11.0","0.0","100.0","77.4","8.859","100.0","77.4","10.001"
"10.0","FR","2025.0","Lully (FR)","96.0","80.0","9.0","8.5","0.0","100.0","80.0","20.0","11.0","0.0","100.0","80.0","8.8","100.0","80.0","10.0"
"10.0","FR","2206.0","Marly","96.0","89.0","9.0","6.0","0.0","100.0","89.0","10.0","17.0","0.0","100.0","89.0","10.0","100.0","89.0","8.217"
"10.0","FR","2140.0","Marsens","96.0","75.0","9.0","7.0","0.0","100.0","75.0","20.0","7.0","0.0","100.0","75.0","4.317","100.0","75.0","4.38"
"10.0","FR","2086.0","Massonnens","96.0","91.2","10.0","15.0","0.0","100.0","91.2","20.0","15.0","0.0","100.0","86.9","10.0","100.0","86.9","10.0"
"10.0","FR","2208.0","Matran","96.0","65.0","9.0","4.5","0.0","100.0","65.0","10.0","15.0","0.0","100.0","80.0","8.152000000000001","100.0","80.0","10.0"
"10.0","FR","2271.0","Meyriez","96.0","52.3","10.0","8.0","0.0","100.0","52.3","10.0","8.0","0.0","100.0","52.3","9.393","100.0","52.3","9.393"
"10.0","FR","2272.0","Misery-Courtion","96.0","88.0","11.5","10.0","0.0","100.0","88.0","11.5","10.0","0.0","100.0","92.6","10.0","100.0","92.6","10.0"
"10.0","FR","2284.0","Mont-Vully","96.0","58.0","10.0","8.0","0.0","100.0","58.0","10.0","8.0","0.0","100.0","58.0","0.0","100.0","58.0","0.0"
"10.0","FR","2029.0","Montagny (FR)","96.0","83.6","9.0","9.0","0.0","100.0","83.6","20.0","9.0","0.0","100.0","79.2","8.889","100.0","79.2","9.112"
"10.0","FR","2089.0","Montet (Glâne)","96.0","80.0","10.0","7.0","0.0","100.0","80.0","20.0","20.0","0.0","100.0","80.0","10.0","100.0","80.0","10.0"
"10.0","FR","2143.0","Morlon","96.0","84.3","9.0","10.0","0.0","100.0","84.3","20.0","10.0","0.0","100.0","88.1","9.937000000000001","100.0","88.1","10.0"
"10.0","FR","2274.0","Muntelier","96.0","58.0","9.0","8.0","0.0","100.0","58.0","9.0","8.0","0.0","100.0","58.0","8.704","100.0","58.0","8.704"
"10.0","FR","2275.0","Murten","96.0","62.0","9.0","8.0","0.0","100.0","62.0","9.0","8.0","0.0","100.0","62.0","8.613","100.0","62.0","8.613"
"10.0","FR","2027.0","Ménières","96.0","88.1","9.0","10.0","0.0","100.0","88.1","20.0","15.0","0.0","100.0","88.1","9.741","100.0","88.1","10.0"
"10.0","FR","2087.0","Mézières (FR)","96.0","85.0","10.0","8.0","0.0","100.0","85.0","20.0","10.0","0.0","100.0","83.0","10.0","100.0","83.0","10.0"
"10.0","FR","2211.0","Neyruz (FR)","96.0","81.0","9.0","7.0","0.0","100.0","81.0","10.0","18.0","0.0","100.0","81.0","8.169","100.0","81.0","10.000000000000002"
"10.0","FR","2035.0","Nuvilly","96.0","87.9","9.0","8.5","0.0","100.0","87.9","20.0","11.0","0.0","100.0","87.9","8.869","100.0","87.9","10.0"
"10.0","FR","2216.0","Pierrafortscha","96.0","78.0","9.0","6.0","0.0","100.0","78.0","10.0","17.0","0.0","100.0","75.0","10.0","100.0","75.0","8.481"
"10.0","FR","2299.0","Plaffeien","96.0","92.0","11.5","12.0","0.0","100.0","92.0","20.0","20.0","0.0","100.0","90.0","10.0","100.0","90.0","10.0"
"10.0","FR","2300.0","Plasselb","96.0","95.0","11.5","12.0","0.0","100.0","95.0","20.0","20.0","0.0","100.0","95.0","10.001000000000001","100.0","95.0","10.001000000000001"
"10.0","FR","2122.0","Pont-en-Ogoz","96.0","75.0","9.0","6.0","0.0","100.0","75.0","20.0","9.0","0.0","100.0","75.0","8.084","100.0","75.0","8.168000000000001"
"10.0","FR","2147.0","Pont-la-Ville","96.0","75.0","9.0","9.0","0.0","100.0","75.0","20.0","15.0","0.0","100.0","75.0","9.966000000000001","100.0","75.0","10.0"
"10.0","FR","2217.0","Ponthaux","96.0","89.0","9.0","10.0","0.0","100.0","89.0","10.0","20.0","0.0","100.0","89.0","10.001000000000001","100.0","89.0","10.001000000000001"
"10.0","FR","2237.0","Prez","96.0","80.0","9.0","10.0","0.0","100.0","80.0","10.0","10.0","0.0","100.0","80.0","10.0","100.0","80.0","10.0"
"10.0","FR","2038.0","Prévondavaux","96.0","90.3","9.0","8.5","0.0","100.0","90.3","20.0","11.0","0.0","100.0","90.3","8.596","100.0","90.3","10.0"
"10.0","FR","2301.0","Rechthalten","96.0","86.0","11.5","12.0","0.0","100.0","86.0","20.0","20.0","0.0","100.0","86.0","10.0","100.0","86.0","10.0"
"10.0","FR","2333.0","Remaufens","96.0","88.0","10.0","9.0","0.0","100.0","88.0","20.0","20.0","0.0","100.0","88.0","10.0","100.0","88.0","10.0"
"10.0","FR","2148.0","Riaz","96.0","73.0","9.0","7.0","0.0","100.0","73.0","20.0","10.0","0.0","100.0","73.0","7.099","100.0","73.0","10.0"
"10.0","FR","2276.0","Ried bei Kerzers","96.0","72.5","9.0","8.0","0.0","100.0","72.5","9.0","8.0","0.0","100.0","72.5","8.83","100.0","72.5","8.83"
"10.0","FR","2096.0","Romont (FR)","96.0","90.0","10.0","8.0","0.0","100.0","90.0","20.0","20.0","0.0","100.0","90.0","8.164","100.0","90.0","10.0"
"10.0","FR","2097.0","Rue","96.0","79.0","10.0","11.0","0.0","100.0","79.0","20.0","15.0","0.0","100.0","48.0","10.0","100.0","48.0","10.0"
"10.0","FR","2041.0","Saint-Aubin (FR)","96.0","80.0","9.0","6.5","0.0","100.0","80.0","20.0","6.5","0.0","100.0","80.0","7.182","100.0","80.0","7.547000000000001"
"10.0","FR","2335.0","Saint-Martin (FR)","96.0","87.0","10.0","10.0","0.0","100.0","87.0","20.0","10.0","0.0","100.0","90.0","10.000000000000002","100.0","90.0","10.000000000000002"
"10.0","FR","2305.0","Schmitten (FR)","96.0","77.0","10.0","10.0","0.0","100.0","77.0","10.0","10.0","0.0","100.0","72.0","8.373","100.0","72.0","8.373"
"10.0","FR","2336.0","Semsales","96.0","83.0","10.0","9.0","0.0","100.0","83.0","20.0","19.0","0.0","100.0","83.0","9.089","100.0","83.0","9.089"
"10.0","FR","2099.0","Siviriez","96.0","88.0","10.0","10.0","0.0","100.0","88.0","20.0","10.0","0.0","100.0","88.0","10.0","100.0","88.0","10.0"
"10.0","FR","2153.0","Sorens","96.0","73.0","9.0","7.0","0.0","100.0","73.0","20.0","17.0","0.0","100.0","78.0","7.087000000000001","100.0","78.0","7.131"
"10.0","FR","2303.0","St. Silvester","96.0","95.0","11.5","10.0","0.0","100.0","95.0","20.0","20.0","0.0","100.0","95.0","10.0","100.0","95.0","10.0"
"10.0","FR","2304.0","St. Ursen","96.0","75.0","11.5","10.0","0.0","100.0","75.0","20.0","20.0","0.0","100.0","75.0","10.0","100.0","75.0","10.0"
"10.0","FR","2044.0","Surpierre","96.0","88.7","9.0","11.0","0.0","100.0","88.7","20.0","20.0","0.0","100.0","84.0","9.668","100.0","84.0","10.0"
"10.0","FR","2152.0","Sâles","96.0","86.0","9.0","7.0","0.0","100.0","86.0","20.0","20.0","0.0","100.0","86.0","7.058999999999999","100.0","86.0","10.0"
"10.0","FR","2043.0","Sévaz","96.0","45.0","9.0","8.5","0.0","100.0","45.0","20.0","11.0","0.0","100.0","45.0","8.841000000000001","100.0","45.0","10.0"
"10.0","FR","2306.0","Tafers","96.0","75.0","10.0","10.0","0.0","100.0","75.0","10.0","20.0","0.0","100.0","75.0","10.000000000000002","100.0","75.0","10.000000000000002"
"10.0","FR","2307.0","Tentlingen","96.0","76.1","11.5","9.0","0.0","100.0","76.1","20.0","9.0","0.0","100.0","76.1","9.094","100.0","76.1","9.094"
"10.0","FR","2115.0","Torny","96.0","85.0","10.0","10.0","0.0","100.0","85.0","20.0","10.0","0.0","100.0","85.0","10.0","100.0","85.0","10.0"
"10.0","FR","2226.0","Treyvaux","96.0","80.0","9.0","9.0","0.0","100.0","80.0","10.0","9.0","0.0","100.0","80.0","9.032","100.0","80.0","9.032"
"10.0","FR","2308.0","Ueberstorf","96.0","89.0","10.0","10.5","0.0","100.0","89.0","15.0","15.0","0.0","100.0","89.0","10.0","100.0","89.0","10.0"
"10.0","FR","2278.0","Ulmiz","96.0","85.0","9.0","8.0","0.0","100.0","85.0","9.0","8.0","0.0","100.0","85.0","8.876000000000001","100.0","85.0","8.876000000000001"
"10.0","FR","2102.0","Ursy","96.0","77.0","10.0","5.0","0.0","100.0","77.0","20.0","20.0","0.0","100.0","77.0","10.0","100.0","77.0","10.0"
"10.0","FR","2163.0","Val-de-Charmey","96.0","89.8","9.0","8.0","0.0","100.0","89.8","20.0","18.0","0.0","100.0","89.8","0.0","100.0","89.8","0.0"
"10.0","FR","2045.0","Vallon","96.0","78.0","9.0","10.0","0.0","100.0","78.0","20.0","10.0","0.0","100.0","78.0","9.526","100.0","78.0","10.0"
"10.0","FR","2155.0","Vaulruz","96.0","79.0","9.0","10.0","0.0","100.0","79.0","20.0","20.0","0.0","100.0","79.0","9.958","100.0","79.0","10.0"
"10.0","FR","2228.0","Villars-sur-Glâne","96.0","63.9","9.0","5.0","0.0","100.0","63.9","10.0","18.0","0.0","100.0","69.0","5.494","100.0","69.0","10.0"
"10.0","FR","2230.0","Villarsel-sur-Marly","96.0","90.0","9.0","6.0","0.0","100.0","90.0","10.0","17.0","0.0","100.0","100.0","10.0","100.0","100.0","8.143"
"10.0","FR","2117.0","Villaz","96.0","85.0","10.0","8.0","0.0","100.0","85.0","20.0","20.0","0.0","100.0","85.0","8.135","100.0","85.0","10.0"
"10.0","FR","2114.0","Villorsonnens","96.0","80.0","10.0","9.0","0.0","100.0","80.0","20.0","20.0","0.0","100.0","80.0","9.091","100.0","80.0","10.0"
"10.0","FR","2160.0","Vuadens","96.0","82.8","9.0","6.0","0.0","100.0","82.8","20.0","16.0","0.0","100.0","82.8","8.055","100.0","82.8","10.0"
"10.0","FR","2113.0","Vuisternens-devant-Romont","96.0","88.4","10.0","10.0","0.0","100.0","88.4","20.0","12.0","0.0","100.0","88.4","10.0","100.0","88.4","10.0"
"10.0","FR","2309.0","Wünnewil-Flamatt","96.0","82.0","10.0","12.0","0.0","100.0","82.0","15.0","20.0","0.0","100.0","85.7","10.0","100.0","85.7","10.0"
"11.0","SO","2421.0","Aedermannsdorf","104.0","122.0","18.0","24.0","18.0","104.0","122.0","18.0","24.0","18.0","100.0","110.0","0.0","100.0","110.0","0.0"
"11.0","SO","2511.0","Aeschi (SO)","104.0","115.0","15.0","15.0","19.0","104.0","115.0","15.0","15.0","19.0","100.0","115.0","0.0","100.0","115.0","0.0"
"11.0","SO","2541.0","Balm bei Günsberg","104.0","100.0","16.0","18.0","19.0","104.0","100.0","16.0","18.0","19.0","100.0","90.0","0.0","100.0","90.0","0.0"
"11.0","SO","2422.0","Balsthal","104.0","125.0","18.0","18.0","18.0","104.0","125.0","18.0","18.0","18.0","100.0","125.0","0.0","100.0","125.0","0.0"
